check,arm,stratum,method,reference,reference_role,family,n_configs,n_clusters,mean_ref,mean_method,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict
sla,emg,verdict,pfifo,v2rl302,baseline_best,rule-vs-policy,180,180,633.3334088888888,633.4016055555555,0.0681966666666731,-0.186851111111107,0.30343641666667126,6.333334088888888,0.3822067676889094,0.7644135353778188,equivalent
sla,emg,verdict,wspt,v2rl302,baseline_best,rule-vs-policy,180,180,633.3334088888888,635.5619788888889,2.2285700000000097,1.1714610555555578,3.4905047222222354,6.333334088888888,5.856506312910129e-07,3.5139037877460774e-06,equivalent
sla,emg,verdict,atc,v2rl302,baseline_best,rule-vs-policy,180,180,633.3334088888888,633.9968455555554,0.6634366666666722,0.04538991666667023,1.4485525277778069,6.333334088888888,0.07873081119613402,0.3149232447845361,equivalent
sla,emg,verdict,wmdd,v2rl302,baseline_best,rule-vs-policy,180,180,633.3334088888888,633.9276655555556,0.5942566666666702,0.02077005555556083,1.2755493333333388,6.333334088888888,0.11176874513967605,0.33530623541902815,equivalent
sla,emg,verdict,lpt,v2rl302,baseline_best,rule-vs-policy,180,180,633.3334088888888,635.5635011111112,2.230092222222228,0.5807758333333356,4.488506472222227,6.333334088888888,0.005213241256099401,0.026066206280497002,equivalent
sla,emg,verdict,random,v2rl302,baseline_best,rule-vs-policy,180,180,633.3334088888888,636.6742577777778,3.3408488888888908,1.616887972222224,5.664360833333336,6.333334088888888,3.986949168611369e-07,2.7908644180279586e-06,equivalent
sla,emg,verdict,v2rl301,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.3530900000001,0.019681111111117387,-0.0936093333333219,0.12156266666667079,6.333334088888888,0.6001794871405538,1.0,equivalent
sla,emg,verdict,v2rl303,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.1997255555556,-0.13368333333333138,-0.42878397222222214,0.049505555555558405,6.333334088888888,0.5001842570707944,1.0,equivalent
sla,emg,verdict,v2rl304,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.3941511111111,0.06074222222222908,-0.26574455555555476,0.39172700000000443,6.333334088888888,0.24774620591207197,1.0,equivalent
sla,emg,verdict,v2rl305,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.3065211111111,-0.02688777777777255,-0.1308966666666644,0.03561000000001084,6.333334088888888,0.7150006546880893,1.0,equivalent
sla,emg,verdict,v2rl306,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.46633,0.13292111111111607,-0.08407555555555114,0.46826711111111796,6.333334088888888,0.5001842570707944,1.0,equivalent
sla,emg,verdict,v2rl307,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.3507122222222,0.017303333333339783,-0.09412113888887752,0.12744600000001122,6.333334088888888,0.6744240722352938,1.0,equivalent
sla,emg,verdict,v2rl308,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.4860144444444,0.15260555555556088,-0.2352735555555563,0.6001866944444595,6.333334088888888,0.32698934959801507,1.0,equivalent
sla,emg,verdict,v2rl309,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.6045744444444,0.27116555555555855,-0.12198666666667021,0.7478786666666776,6.333334088888888,0.1386406338132186,1.0,equivalent
sla,emg,verdict,v2rl310,v2rl302,baseline_best,policy-vs-policy,180,180,633.3334088888888,633.2638944444444,-0.0695144444444388,-0.3457022222222206,0.1028833055555621,6.333334088888888,0.6001794871405538,1.0,equivalent
sla,emg,campus1,edd,atc,baseline_best,rule-vs-rule,30,30,137.55007999999998,137.64330666666666,0.09322666666666682,0.0,0.2796800000000005,1.3755007999999997,0.31731050786291415,0.9519315235887424,equivalent
sla,emg,campus1,pfifo,atc,baseline_best,rule-vs-rule,30,30,137.55007999999998,137.64330666666666,0.09322666666666682,0.0,0.2796800000000005,1.3755007999999997,0.31731050786291415,0.9519315235887424,equivalent
sla,emg,campus1,wspt,atc,baseline_best,rule-vs-rule,30,30,137.55007999999998,138.42986666666667,0.8797866666666664,0.0,2.292906666666666,1.3755007999999997,0.17971249487899976,0.718849979515999,inconclusive
sla,emg,campus1,wmdd,atc,baseline_best,rule-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,0.9519315235887424,equivalent
sla,emg,campus1,lpt,atc,baseline_best,rule-vs-rule,30,30,137.55007999999998,138.69248000000002,1.1424,0.0,3.0675733333333337,1.3755007999999997,0.10880943004054568,0.6528565802432741,inconclusive
sla,emg,campus1,random,atc,baseline_best,rule-vs-rule,30,30,137.55007999999998,138.37349333333336,0.8234133333333342,0.0,1.8945333333333352,1.3755007999999997,0.10880943004054568,0.6528565802432741,inconclusive
sla,emg,campus1,v2rl301,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl302,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl303,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl304,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.64330666666666,0.09322666666666682,0.0,0.2796800000000005,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl305,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl306,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl307,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.64330666666666,0.09322666666666682,0.0,0.2796800000000005,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl308,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl309,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus1,v2rl310,atc,baseline_best,policy-vs-rule,30,30,137.55007999999998,137.66974666666664,0.11966666666666678,0.0,0.3590000000000003,1.3755007999999997,0.31731050786291415,1.0,equivalent
sla,emg,campus2,edd,wmdd,baseline_best,rule-vs-rule,17,17,1658.5503999999999,1876.4233411764708,217.87294117647062,30.379540882352938,445.2447685294117,16.585504,0.08686008151624075,0.1737201630324815,worse
sla,emg,campus2,pfifo,wmdd,baseline_best,rule-vs-rule,17,17,1658.5503999999999,1874.8256941176471,216.2752941176471,33.027746176470686,442.74903794117654,16.585504,0.08686008151624075,0.1737201630324815,worse
sla,emg,campus2,wspt,wmdd,baseline_best,rule-vs-rule,17,17,1658.5503999999999,1750.1525764705882,91.60217647058816,46.869544999999874,141.99481529411761,16.585504,0.0009815397525216685,0.005889238515130011,worse
sla,emg,campus2,atc,wmdd,baseline_best,rule-vs-rule,17,17,1658.5503999999999,1690.8482705882354,32.29787058823518,9.16424941176446,58.79215352941166,16.585504,0.01922343909754908,0.05767031729264724,inconclusive
sla,emg,campus2,lpt,wmdd,baseline_best,rule-vs-rule,17,17,1658.5503999999999,3450.2742352941177,1791.7238352941174,868.9804114705878,2875.2696964705883,16.585504,0.002162232660801692,0.008648930643206768,worse
sla,emg,campus2,random,wmdd,baseline_best,rule-vs-rule,17,17,1658.5503999999999,2299.784235294118,641.2338352941175,326.89556764705884,1033.5526744117644,16.585504,0.0012063162374292998,0.006031581187146499,worse
sla,emg,campus2,v2rl301,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2509.3374588235292,850.7870588235293,320.3432558823529,1470.5674655882347,16.585504,0.003510363671504142,0.02578333997240851,worse
sla,emg,campus2,v2rl302,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,1981.2730705882354,322.72267058823536,92.8348685294117,620.7581823529414,16.585504,0.0028648155524898344,0.02578333997240851,worse
sla,emg,campus2,v2rl303,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2954.956411764706,1296.4060117647061,596.3844823529413,2115.556493529412,16.585504,0.0028648155524898344,0.02578333997240851,worse
sla,emg,campus2,v2rl304,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2138.962317647059,480.41191764705883,133.673684117647,937.7737776470588,16.585504,0.007630414739245609,0.02578333997240851,worse
sla,emg,campus2,v2rl305,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2395.857164705882,737.3067647058824,271.779299117647,1308.4552120588235,16.585504,0.003510363671504142,0.02578333997240851,worse
sla,emg,campus2,v2rl306,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2527.7631882352944,869.212788235294,315.2456885294119,1534.804497647058,16.585504,0.0028648155524898344,0.02578333997240851,worse
sla,emg,campus2,v2rl307,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2429.7879529411766,771.2375529411765,308.12399323529417,1355.2388573529413,16.585504,0.0042856952994814864,0.02578333997240851,worse
sla,emg,campus2,v2rl308,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2094.957635294118,436.4072352941176,108.14268352941173,911.2284949999998,16.585504,0.00918142110309248,0.02578333997240851,worse
sla,emg,campus2,v2rl309,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,2049.3836235294116,390.83322352941155,79.43230941176454,864.7041832352938,16.585504,0.0023294396798343325,0.023294396798343324,worse
sla,emg,campus2,v2rl310,wmdd,baseline_best,policy-vs-rule,17,17,1658.5503999999999,1883.8854588235292,225.33505882352932,58.9189620588235,427.24523617647037,16.585504,0.05553298081594267,0.05553298081594267,worse
sla,rtn,verdict,edd,v2rl302,baseline_best,rule-vs-policy,180,180,471.15389666666664,472.03246111111116,0.8785644444444414,0.1291702222222203,2.064504833333334,4.711538966666667,0.0053763555368267985,0.016129066610480396,equivalent
sla,rtn,verdict,pfifo,v2rl302,baseline_best,rule-vs-policy,180,180,471.15389666666664,472.03246111111116,0.8785644444444414,0.12687570833332973,2.0666885694444446,4.711538966666667,0.0053763555368267985,0.016129066610480396,equivalent
sla,rtn,verdict,wspt,v2rl302,baseline_best,rule-vs-policy,180,180,471.15389666666664,474.3650411111111,3.2111444444444373,1.5442980138888827,5.356885041666651,4.711538966666667,5.826290772018974e-07,4.078403540413281e-06,inconclusive
sla,rtn,verdict,atc,v2rl302,baseline_best,rule-vs-policy,180,180,471.15389666666664,473.05771666666664,1.9038199999999936,0.6485336805555502,3.528900222222213,4.711538966666667,0.0005434218498942879,0.0027171092494714393,equivalent
sla,rtn,verdict,wmdd,v2rl302,baseline_best,rule-vs-policy,180,180,471.15389666666664,472.75037555555554,1.5964788888888841,0.42889387499999604,3.2632511111110993,4.711538966666667,0.001176563999937216,0.004706255999748864,equivalent
sla,rtn,verdict,lpt,v2rl302,baseline_best,rule-vs-policy,180,180,471.15389666666664,473.3536244444444,2.199727777777777,0.10937024999999441,5.54466708333333,4.711538966666667,0.005847075797320481,0.016129066610480396,inconclusive
sla,rtn,verdict,random,v2rl302,baseline_best,rule-vs-policy,180,180,471.15389666666664,473.71620111111105,2.5623044444444405,0.9726797083333291,4.641362013888878,4.711538966666667,7.871487302467912e-06,4.722892381480747e-05,equivalent
sla,rtn,verdict,v2rl301,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.34462222222226,0.19072555555555304,0.038830194444441274,0.38708141666666257,4.711538966666667,0.017290280592906253,0.13832224474325003,equivalent
sla,rtn,verdict,v2rl303,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.27156666666673,0.11766999999999907,0.017324694444441947,0.2424057499999995,4.711538966666667,0.038151710173415135,0.19395494550655906,equivalent
sla,rtn,verdict,v2rl304,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.26139111111115,0.10749444444444425,-0.0015888888888888767,0.2431370555555562,4.711538966666667,0.17295491798842066,0.518864753965262,equivalent
sla,rtn,verdict,v2rl305,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.24933555555555,0.09543888888888812,0.01817222222222199,0.20147447222222667,4.711538966666667,0.027991815485665747,0.19395494550655906,equivalent
sla,rtn,verdict,v2rl306,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.3653711111112,0.2114744444444442,0.021048888888887833,0.5192814722222213,4.711538966666667,0.027707849358079864,0.19395494550655906,equivalent
sla,rtn,verdict,v2rl307,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.26359,0.10969333333333389,0.005240083333332041,0.24048091666667282,4.711538966666667,0.0663160312989308,0.2652641251957232,equivalent
sla,rtn,verdict,v2rl308,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.1675122222223,0.01361555555555343,-0.006661111111110232,0.041496666666660076,4.711538966666667,0.4652088184521418,0.69046214354368,equivalent
sla,rtn,verdict,v2rl309,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,472.13388444444445,0.9799877777777765,0.15595394444444508,2.256102680555555,4.711538966666667,0.004247802613804795,0.038230223524243157,equivalent
sla,rtn,verdict,v2rl310,v2rl302,baseline_best,policy-vs-policy,180,180,471.15389666666664,471.1406811111112,-0.01321555555555594,-0.053562222222223,0.017111111111110706,4.711538966666667,0.34523107177184,0.69046214354368,equivalent
sla,rtn,campus1,edd,atc,baseline_best,rule-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,pfifo,atc,baseline_best,rule-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,wspt,atc,baseline_best,rule-vs-rule,30,30,97.89974666666667,98.77953333333333,0.8797866666666664,0.0,2.292906666666666,1.0,0.17971249487899976,1.0,inconclusive
sla,rtn,campus1,wmdd,atc,baseline_best,rule-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,lpt,atc,baseline_best,rule-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,random,atc,baseline_best,rule-vs-rule,30,30,97.89974666666667,98.60349333333333,0.7037466666666679,0.0,1.77486666666667,1.0,0.17971249487899976,1.0,inconclusive
sla,rtn,campus1,v2rl301,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl302,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl303,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl304,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl305,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl306,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl307,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl308,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus1,v2rl309,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,98.73753333333335,0.8377866666666686,0.0,2.242946666666671,1.0,0.17971249487899976,1.0,inconclusive
sla,rtn,campus1,v2rl310,atc,baseline_best,policy-vs-rule,30,30,97.89974666666667,97.89974666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,rtn,campus2,edd,wmdd,baseline_best,rule-vs-rule,17,17,1454.1888941176471,1624.9369764705884,170.74808235294128,23.844454117647174,346.11032500000016,14.541888941176472,0.11666446478102344,0.1423784685841793,worse
sla,rtn,campus2,pfifo,wmdd,baseline_best,rule-vs-rule,17,17,1454.1888941176471,1630.0322823529414,175.8433882352942,34.75460941176488,356.3187394117647,14.541888941176472,0.07118923429208965,0.1423784685841793,worse
sla,rtn,campus2,wspt,wmdd,baseline_best,rule-vs-rule,17,17,1454.1888941176471,1497.3077411764707,43.11884705882352,17.38987558823528,72.23732647058826,14.541888941176472,0.0028734139278525227,0.01149365571141009,worse
sla,rtn,campus2,atc,wmdd,baseline_best,rule-vs-rule,17,17,1454.1888941176471,1485.0430705882352,30.854176470588225,10.955728235294048,54.524410882352896,14.541888941176472,0.012792160247732852,0.038376480743198556,inconclusive
sla,rtn,campus2,lpt,wmdd,baseline_best,rule-vs-rule,17,17,1454.1888941176471,3138.4796588235295,1684.2907647058826,884.8080376470591,2579.190352647058,14.541888941176472,0.0018714329102470324,0.011228597461482194,worse
sla,rtn,campus2,random,wmdd,baseline_best,rule-vs-rule,17,17,1454.1888941176471,1934.0592470588235,479.8703529411764,255.0920376470589,726.7754535294116,14.541888941176472,0.0018714329102470324,0.011228597461482194,worse
sla,rtn,campus2,v2rl301,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,2689.958494117647,1235.7696000000003,634.4502535294118,1864.0967079411762,14.541888941176472,0.0028734139278525227,0.028734139278525226,worse
sla,rtn,campus2,v2rl302,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,1845.4194823529413,391.2305882352943,150.9375323529412,664.2538900000004,14.541888941176472,0.004741768038406972,0.028734139278525226,worse
sla,rtn,campus2,v2rl303,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,2796.123729411765,1341.9348352941179,670.3297367647058,2060.4443211764706,14.541888941176472,0.0028734139278525227,0.028734139278525226,worse
sla,rtn,campus2,v2rl304,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,1897.2381529411764,443.0492588235295,178.01783499999996,767.0805826470588,14.541888941176472,0.004741768038406972,0.028734139278525226,worse
sla,rtn,campus2,v2rl305,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,2503.7034470588237,1049.5145529411766,544.4771476470589,1592.5971576470588,14.541888941176472,0.0028734139278525227,0.028734139278525226,worse
sla,rtn,campus2,v2rl306,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,2752.6880235294125,1298.4991294117651,704.9424920588236,1943.4674679411767,14.541888941176472,0.0028734139278525227,0.028734139278525226,worse
sla,rtn,campus2,v2rl307,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,2487.11525882353,1032.9263647058826,504.5845923529413,1619.3038082352946,14.541888941176472,0.0028734139278525227,0.028734139278525226,worse
sla,rtn,campus2,v2rl308,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,2004.5571882352942,550.3682941176472,220.8031447058823,992.3717764705882,14.541888941176472,0.0028734139278525227,0.028734139278525226,worse
sla,rtn,campus2,v2rl309,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,1820.6473647058824,366.45847058823523,122.86471999999999,716.3630002941173,14.541888941176472,0.0028734139278525227,0.028734139278525226,worse
sla,rtn,campus2,v2rl310,wmdd,baseline_best,policy-vs-rule,17,17,1454.1888941176471,1783.3220823529416,329.1331882352943,151.37118735294132,525.3187426470591,14.541888941176472,0.004741768038406972,0.028734139278525226,worse
sla,pmp3,verdict,edd,v2rl302,baseline_best,rule-vs-policy,180,180,459.64709888888893,459.8361133333333,0.1890144444444446,0.02433241666666675,0.40494944444444503,4.596470988888889,0.027995744078059867,0.055991488156119734,equivalent
sla,pmp3,verdict,pfifo,v2rl302,baseline_best,rule-vs-policy,180,180,459.64709888888893,459.8361133333333,0.1890144444444446,0.0273917222222223,0.4011098055555556,4.596470988888889,0.027995744078059867,0.055991488156119734,equivalent
sla,pmp3,verdict,wspt,v2rl302,baseline_best,rule-vs-policy,180,180,459.64709888888893,461.8070666666666,2.1599677777777795,1.0912523611111127,3.474244805555554,4.596470988888889,1.2187283328661856e-06,8.5310983300633e-06,equivalent
sla,pmp3,verdict,atc,v2rl302,baseline_best,rule-vs-policy,180,180,459.64709888888893,460.56243888888883,0.9153400000000069,0.2944573888889027,1.6825031111111164,4.596470988888889,0.0032045855456292547,0.016022927728146272,equivalent
sla,pmp3,verdict,wmdd,v2rl302,baseline_best,rule-vs-policy,180,180,459.64709888888893,460.33528666666666,0.6881877777777808,0.19867797222222297,1.3209918611111142,4.596470988888889,0.0064064902221673695,0.020248128505071458,equivalent
sla,pmp3,verdict,lpt,v2rl302,baseline_best,rule-vs-policy,180,180,459.64709888888893,460.58701777777776,0.9399188888888881,0.10274791666666744,2.4951975833333244,4.596470988888889,0.005062032126267864,0.020248128505071458,equivalent
sla,pmp3,verdict,random,v2rl302,baseline_best,rule-vs-policy,180,180,459.64709888888893,461.32623666666655,1.6791377777777774,0.6188521944444455,3.2151348055555555,4.596470988888889,1.821529714896801e-05,0.00010929178289380806,equivalent
sla,pmp3,verdict,v2rl301,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.7368488888889,0.08974999999999796,0.02291555555555331,0.17938952777777606,4.596470988888889,0.027707849358079864,0.2216627948646389,equivalent
sla,pmp3,verdict,v2rl303,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.7495677777777,0.10246888888888567,0.011999999999998876,0.23080227777777507,4.596470988888889,0.04252247799805163,0.2216627948646389,equivalent
sla,pmp3,verdict,v2rl304,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.7125577777777,0.06545888888888708,-0.002346666666666724,0.16577222222221788,4.596470988888889,0.13801073756865956,0.2760214751373191,equivalent
sla,pmp3,verdict,v2rl305,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.7494033333333,0.10230444444444373,0.02013777777777553,0.2125829444444491,4.596470988888889,0.027707849358079864,0.2216627948646389,equivalent
sla,pmp3,verdict,v2rl306,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.84772666666663,0.2006277777777751,0.023346666666664836,0.5045933333333319,4.596470988888889,0.027707849358079864,0.2216627948646389,equivalent
sla,pmp3,verdict,v2rl307,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.7149811111111,0.06788222222222152,0.008337777777777925,0.1439104444444418,4.596470988888889,0.046399461870904594,0.2216627948646389,equivalent
sla,pmp3,verdict,v2rl308,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.696861111111,0.04976222222221875,0.0032711111111110667,0.11333722222221444,4.596470988888889,0.046399461870904594,0.2216627948646389,equivalent
sla,pmp3,verdict,v2rl309,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.97417888888884,0.32707999999999715,0.05382555555555307,0.7515469722222187,4.596470988888889,0.005062032126267864,0.04555828913641078,equivalent
sla,pmp3,verdict,v2rl310,v2rl302,baseline_best,policy-vs-policy,180,180,459.64709888888893,459.6710799999999,0.02398111111110713,-0.007687777777778453,0.06514666666666018,4.596470988888889,0.24886387493792206,0.2760214751373191,equivalent
sla,pmp3,campus1,edd,atc,baseline_best,rule-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,pfifo,atc,baseline_best,rule-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,wspt,atc,baseline_best,rule-vs-rule,30,30,90.55782666666668,91.49420000000002,0.9363733333333338,0.0,2.406080000000001,1.0,0.17971249487899976,1.0,inconclusive
sla,pmp3,campus1,wmdd,atc,baseline_best,rule-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,lpt,atc,baseline_best,rule-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,random,atc,baseline_best,rule-vs-rule,30,30,90.55782666666668,91.26157333333336,0.7037466666666667,0.0,1.7748666666666664,1.0,0.17971249487899976,1.0,inconclusive
sla,pmp3,campus1,v2rl301,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl302,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl303,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl304,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl305,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl306,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl307,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl308,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus1,v2rl309,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.82753333333335,0.26970666666666715,0.0,0.8091200000000015,1.0,0.31731050786291415,1.0,equivalent
sla,pmp3,campus1,v2rl310,atc,baseline_best,policy-vs-rule,30,30,90.55782666666668,90.55782666666668,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
sla,pmp3,campus2,edd,wmdd,baseline_best,rule-vs-rule,17,17,1231.3442117647057,1321.4728352941179,90.12862352941184,-18.900709117647008,236.29340147058826,12.313442117647057,0.9291527647091152,1.0,inconclusive
sla,pmp3,campus2,pfifo,wmdd,baseline_best,rule-vs-rule,17,17,1231.3442117647057,1321.4728352941179,90.12862352941184,-19.404866764705833,237.41356264705882,12.313442117647057,0.9291527647091152,1.0,inconclusive
sla,pmp3,campus2,wspt,wmdd,baseline_best,rule-vs-rule,17,17,1231.3442117647057,1305.9668117647059,74.62260000000003,35.723475588235324,117.55893882352945,12.313442117647057,0.0014737808438751421,0.008842685063250852,worse
sla,pmp3,campus2,atc,wmdd,baseline_best,rule-vs-rule,17,17,1231.3442117647057,1268.158517647059,36.81430588235304,10.368384705882441,68.0981402941178,12.313442117647057,0.018602929901135743,0.05580878970340723,inconclusive
sla,pmp3,campus2,lpt,wmdd,baseline_best,rule-vs-rule,17,17,1231.3442117647057,2622.328776470588,1390.9845647058821,664.6959655882353,2216.85443117647,12.313442117647057,0.0018714329102470324,0.009357164551235163,worse
