id,cluster,source,arm,campus,track,regime,size,crew_multiplier,crew_q,n_technicians,window_bh,n_trades,n_trades_active,n_trades_no_crew,n_fallback_trades,total_p_bh,u_realized,u_recomputed,u_bin,overload_share,ov_band,overload_share_even,overload_excess,max_u_trade,cv_u_weighted,share_trades_over,wwt_edd,wwt_wmdd,wwt_atc,wwt_min_common,argmin_method,d_wmdd,d_atc,rel_d_wmdd,rel_d_atc
c05_final_150_0020_q75,c05_final_150_0020,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,8.6214,11,8,0,0,543.0200000000001,1.574628,1.5746282506321483,>=1.2,0.8682921439357667,>=0.75,0.8774999079223602,-0.009207763986593509,8.892600583045292,0.8217470326567063,0.5,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0021_q75,c05_final_150_0021,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,1.3072,11,8,0,0,465.6,8.904529,8.90452876376989,>=1.2,0.997852233676976,>=0.75,0.997852233676976,0.0,126.22399020807835,1.0674764921136188,0.875,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0022_q75,c05_final_150_0022,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,14.7372,11,7,0,0,348.50000000000006,0.591191,0.5911909996471516,0.5-0.8,0.06169296987087518,<0.25,0.1133428981348637,-0.05164992826398852,1.4588931411665718,0.27164512124788937,0.14285714285714285,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0023_q75,c05_final_150_0023,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,9.2361,11,8,0,0,452.29999999999995,1.224272,1.2242721495003301,>=1.2,0.7705063011275701,>=0.75,0.9683838160512933,-0.19787751492372319,7.5789564859626894,0.9578421345224761,0.375,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0024_q75,c05_final_150_0024,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,12.9672,11,8,0,0,633.0,1.220387,1.2203868221358505,>=1.2,0.8135860979462876,>=0.75,0.9984202211690363,-0.18483412322274873,2.6220001233882413,0.33977189428025967,0.75,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0025_q75,c05_final_150_0025,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,16.3625,11,9,0,0,654.5999999999999,1.000153,1.0001527883880823,1.0-1.2,0.718912312862817,0.5-0.75,0.573327222731439,0.145585090131378,5.035905271199389,0.8747498223077707,0.5555555555555556,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0026_q75,c05_final_150_0026,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,17.0006,11,7,0,0,465.1,0.683946,0.6839464489488608,0.5-0.8,0.2193076757686519,<0.25,0.5269834444205547,-0.30767576865190277,1.941107960895498,0.4287537809651116,0.2857142857142857,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0027_q75,c05_final_150_0027,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,7.4294,11,7,0,0,616.9000000000001,2.075874,2.0758742294128734,>=1.2,0.9610958015885881,>=0.75,0.9740638677257252,-0.01296806613713708,13.890758338493015,0.8173233797437014,0.5714285714285714,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0028_q75,c05_final_150_0028,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,5.2219,11,8,0,0,476.2,2.279822,2.279821520902354,>=1.2,0.9737505249895002,>=0.75,0.99055018899622,-0.01679966400671984,12.109257805268836,0.7696267217974043,0.625,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0029_q75,c05_final_150_0029,cap_q75,q75,5,replay,cap-empirical,150,1.0,0.75,40,26.9886,11,6,0,0,744.8648000000001,0.689981,0.6899809549217076,0.5-0.8,0.38780836468577917,0.25-0.5,0.38780836468577917,0.0,1.0703215431700792,0.1924903366833717,0.16666666666666666,21.729600000000005,21.729600000000005,21.729600000000005,21.729600000000005,edd,0.0,0.0,0.0,0.0
c09_final_150_0000_q75,c09_final_150_0000,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,22.0333,13,11,0,0,569.25,0.478442,0.47844247873294815,<0.5,0.17918313570487485,<0.25,0.13658322353974528,0.042599912165129566,1.1762498884264574,0.40554616080291667,0.18181818181818182,430.0,438.0,437.0,430.0,edd,-8.0,-7.0,-0.018604651162790697,-0.01627906976744186
c09_final_150_0001_q75,c09_final_150_0001,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,10,0,0,628.25,0.727141,0.7271412037037037,0.5-0.8,0.21727019498607242,<0.25,0.21727019498607242,0.0,2.140625,0.5408355560385542,0.2,64.46719999999999,101.4004,101.4004,53.2004,v2rl310,-36.933200000000014,-36.933200000000014,-0.5728990866673288,-0.5728990866673288
c09_final_150_0002_q75,c09_final_150_0002,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,21.5,13,12,0,0,779.6148000000001,0.671503,0.671502842377261,0.5-0.8,0.620004648449465,0.5-0.75,0.21884499883788763,0.40115964961157735,2.86046511627907,0.6046738674403694,0.25,329.0,329.0,329.0,329.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0003_q75,c09_final_150_0003,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,24.0,13,12,0,0,570.5,0.440201,0.4402006172839506,<0.5,0.0,<0.25,0.0,0.0,0.8958333333333334,0.25446081804498344,0.0,160.0,160.0,160.0,160.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0004_q75,c09_final_150_0004,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,8.0,13,11,0,0,475.5,1.100694,1.1006944444444444,1.0-1.2,0.5646687697160884,0.5-0.75,0.5646687697160884,0.0,7.0078125,0.8197776876331869,0.2727272727272727,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0005_q75,c09_final_150_0005,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,19.35,13,11,0,0,862.9796000000001,0.825897,0.8258968322327496,0.8-1.0,0.4414699953509909,0.25-0.5,0.4145284546703074,0.026941540680683496,4.215841515934539,0.8485264299492297,0.2727272727272727,355.4592,355.4592,355.4592,355.4592,edd,0.0,0.0,0.0,0.0
c09_final_150_0006_q75,c09_final_150_0006,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,24.0,13,12,0,0,475.0,0.366512,0.36651234567901236,<0.5,0.0,<0.25,0.029473684210526315,-0.029473684210526315,0.7440476190476191,0.35855677481004555,0.0,76.0,76.0,76.0,76.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0007_q75,c09_final_150_0007,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,24.0,13,11,0,0,533.25,0.411458,0.4114583333333333,<0.5,0.0,<0.25,0.0,0.0,0.75,0.27954725726708335,0.0,64.0,64.0,64.0,64.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0008_q75,c09_final_150_0008,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,21.5667,13,11,0,0,624.75,0.536449,0.53644945422547,0.5-0.8,0.09243697478991597,<0.25,0.09243697478991597,0.0,2.677739292520413,0.7551879008437697,0.09090909090909091,134.0,134.0,134.0,134.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0009_q75,c09_final_150_0009,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,13,0,0,521.25,0.603299,0.6032986111111112,0.5-0.8,0.18944844124700239,<0.25,0.18944844124700239,0.0,1.3385416666666667,0.3211412301695623,0.15384615384615385,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0010_q75,c09_final_150_0010,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,22.3667,13,11,0,0,496.0,0.410663,0.41066340520439687,<0.5,0.0,<0.25,0.3780241935483871,-0.3780241935483871,0.9314442154333599,0.41669195250190444,0.0,134.9336,146.0,154.0,128.0,lpt,-11.066399999999987,-19.066399999999987,-0.08201367190973921,-0.14130209228835505
c09_final_150_0011_q75,c09_final_150_0011,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,1.0,13,9,0,0,593.0,10.981481,10.981481481481481,>=1.2,0.9966273187183811,>=0.75,1.0,-0.003372681281618939,68.125,0.8335094816389018,0.8888888888888888,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0012_q75,c09_final_150_0012,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,23.2167,13,11,0,0,500.25,0.399018,0.3990183311533891,<0.5,0.12343828085957022,<0.25,0.1664167916041979,-0.042978510744627677,1.3298616943837842,0.5733331150135906,0.09090909090909091,28.0,28.0,28.0,28.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0013_q75,c09_final_150_0013,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,11,0,0,570.8648000000001,0.660723,0.6607231481481483,0.5-0.8,0.5489299743126568,0.5-0.75,0.6198749686440642,-0.07094499433140744,2.25,0.4858423282478848,0.18181818181818182,16.0,16.0,16.0,16.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0014_q75,c09_final_150_0014,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,11,0,0,592.5,0.685764,0.6857638888888888,0.5-0.8,0.3080168776371308,0.25-0.5,0.3983122362869198,-0.09029535864978899,5.453125,1.0805331435513645,0.18181818181818182,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0015_q75,c09_final_150_0015,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,11,0,0,626.75,0.725405,0.7254050925925926,0.5-0.8,0.3366573593936976,0.25-0.5,0.5045871559633027,-0.1679297965696051,1.9270833333333333,0.4499765047883794,0.2727272727272727,154.60000000000002,154.60000000000002,154.60000000000002,154.60000000000002,edd,0.0,0.0,0.0,0.0
c09_final_150_0016_q75,c09_final_150_0016,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,23.2667,13,12,0,0,940.5,0.748566,0.7485662627990504,0.5-0.8,0.14274322169059012,<0.25,0.22461456671982988,-0.08187134502923976,1.192691701014755,0.2216116556186545,0.16666666666666666,75.0,75.0,75.0,75.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0017_q75,c09_final_150_0017,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,15.85,13,11,0,0,756.3648000000001,0.883707,0.8837069751139153,0.8-1.0,0.4929695300468768,0.25-0.5,0.4929695300468768,0.0,3.331697160883281,0.6487548382780237,0.2727272727272727,86.0,86.0,86.0,86.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0018_q75,c09_final_150_0018,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,1.0,13,8,0,0,521.75,9.662037,9.662037037037036,>=1.2,0.9913751796837565,>=0.75,0.9913751796837565,0.0,58.25,0.8097503470772611,0.75,10.0,10.0,10.0,10.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0019_q75,c09_final_150_0019,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,20.9333,13,10,0,0,581.8648000000001,0.514743,0.5147432117283981,0.5-0.8,0.3331784290783701,0.25-0.5,0.31685161226456726,0.016326816813802825,2.699048883835802,0.6990705773036993,0.3,94.0,94.0,94.0,94.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0020_q75,c09_final_150_0020,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,8.0,13,10,0,0,531.25,1.229745,1.2297453703703705,>=1.2,0.8211764705882353,>=0.75,0.9496470588235294,-0.12847058823529411,4.015625,0.5102400793441,0.3,40.0,40.0,40.0,40.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0021_q75,c09_final_150_0021,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,12,0,0,482.25,0.55816,0.5581597222222222,0.5-0.8,0.07776049766718507,<0.25,0.07776049766718507,0.0,1.171875,0.3263663972007433,0.08333333333333333,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0022_q75,c09_final_150_0022,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,23.2,13,10,0,0,533.5,0.425846,0.42584610472541506,<0.5,0.22774133083411435,<0.25,0.16729147141518275,0.060449859418931606,1.3900862068965518,0.5377290442589754,0.2,28.0,28.0,28.0,28.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0023_q75,c09_final_150_0023,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,32.0,13,12,0,0,696.8648000000001,0.403278,0.40327824074074076,<0.5,0.0,<0.25,0.0,0.0,0.6927083333333334,0.27050152251660986,0.0,426.0,426.0,426.0,426.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0024_q75,c09_final_150_0024,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,22.2667,13,11,0,0,623.5,0.518545,0.5185454645859645,0.5-0.8,0.37249398556535684,0.25-0.5,0.3933440256615878,-0.020850040096230982,1.1692668552463674,0.4082630662461608,0.18181818181818182,24.0,24.0,24.0,24.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0025_q75,c09_final_150_0025,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,13,0,0,727.3648000000001,0.841857,0.8418574074074074,0.8-1.0,0.644951199178184,0.5-0.75,0.644951199178184,0.0,3.6640625,0.6892514117934769,0.23076923076923078,888.9184,888.9184,888.9184,888.9184,edd,0.0,0.0,0.0,0.0
c09_final_150_0026_q75,c09_final_150_0026,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,16.0,13,11,0,0,552.0,0.638889,0.6388888888888888,0.5-0.8,0.46693840579710144,0.25-0.5,0.46693840579710144,0.0,1.1506696428571428,0.27660001117190974,0.09090909090909091,217.0,219.0,219.0,217.0,edd,-2.0,-2.0,-0.009216589861751152,-0.009216589861751152
c09_final_150_0027_q75,c09_final_150_0027,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,24.0,13,10,0,0,566.3648000000001,0.43701,0.43700987654320994,<0.5,0.25666284345354795,0.25-0.5,0.25666284345354795,0.0,1.5142166666666668,0.622200731503071,0.1,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0028_q75,c09_final_150_0028,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,14.7167,13,13,0,0,633.5,0.797154,0.7971543539979399,0.5-0.8,0.7146803472770323,0.5-0.75,0.7292817679558011,-0.014601420678768795,1.4208833696218777,0.35891922994700526,0.15384615384615385,202.0,202.0,202.0,202.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0029_q75,c09_final_150_0029,cap_q75,q75,9,replay,cap-empirical,150,1.0,0.75,54,24.0,13,13,0,0,568.25,0.438465,0.4384645061728395,<0.5,0.0,<0.25,0.0,0.0,0.8273809523809523,0.42230157711162275,0.0,86.0,86.0,86.0,86.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0000_q75,c10_final_150_0000,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,9,0,0,341.00000000000017,3.278846,3.2788461538461555,>=1.2,1.0,>=0.75,0.9934017595307918,0.006598240469208205,8.73076923076923,0.5767240633588568,1.0,446.0,446.0,446.0,446.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0001_q75,c10_final_150_0001,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,8.0,13,10,0,0,400.93,0.481887,0.48188701923076926,<0.5,0.07170827825306163,<0.25,0.45830943057391565,-0.386601152320854,3.59375,0.9541295192143585,0.1,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0002_q75,c10_final_150_0002,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.7794,13,8,0,0,438.3648,2.368802,2.3688019297775393,>=1.2,0.9874533721685683,>=0.75,0.9874533721685683,0.0,4.047388488773225,0.28533300919746096,0.5,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0003_q75,c10_final_150_0003,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,7,0,0,350.89480000000003,3.373988,3.373988461538462,>=1.2,0.995725214508736,>=0.75,0.995725214508736,0.0,6.80405,0.22640970598179477,0.8571428571428571,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0004_q75,c10_final_150_0004,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,2.0239,13,10,0,0,349.0,1.658071,1.658070670867746,>=1.2,0.8904011461318052,>=0.75,0.8904011461318052,0.0,5.960027669351253,0.48894986418162506,0.5,34.216800000000006,34.216800000000006,34.216800000000006,34.216800000000006,edd,0.0,0.0,0.0,0.0
c10_final_150_0005_q75,c10_final_150_0005,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,7,0,0,125.75,1.209135,1.2091346153846154,>=1.2,0.9920477137176938,>=0.75,0.9920477137176938,0.0,3.5,0.28782503461472375,0.8571428571428571,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0006_q75,c10_final_150_0006,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,5.9725,13,10,0,0,432.0,0.695495,0.695495379463567,0.5-0.8,0.6140046296296297,0.5-0.75,0.8177083333333334,-0.20370370370370372,2.7626622017580575,0.4010836199449182,0.2,80.0,80.0,80.0,80.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0007_q75,c10_final_150_0007,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,2.7842,13,9,0,0,375.95,1.298364,1.2983635680460623,>=1.2,0.9521212927250964,>=0.75,0.9521212927250964,0.0,2.9631491990517924,0.33404129662695614,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0008_q75,c10_final_150_0008,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,2.1494,13,9,0,0,277.25,1.240284,1.2402835138249673,>=1.2,0.9377817853922452,>=0.75,0.9377817853922452,0.0,3.1985670419651995,0.3671331632466205,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0009_q75,c10_final_150_0009,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,5,0,0,36.919999999999966,0.355,0.35499999999999965,<0.5,0.0,<0.25,0.3981581798483207,-0.3981581798483207,0.9187500000000001,0.492269669907189,0.0,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0010_q75,c10_final_150_0010,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,4,0,0,117.41999999999996,1.129038,1.1290384615384612,1.0-1.2,0.9850962357349685,>=0.75,0.9850962357349685,0.0,2.7596153846153846,0.2771768237240801,0.75,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0011_q75,c10_final_150_0011,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,7,0,0,216.47999999999988,2.081538,2.0815384615384604,>=1.2,0.9538063562453807,>=0.75,0.9538063562453807,0.0,5.759615384615385,0.4145029200057612,0.42857142857142855,84.0,84.0,84.0,84.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0012_q75,c10_final_150_0012,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,6.59,13,8,0,0,405.8648,0.592192,0.5921921326018442,0.5-0.8,0.08931545677279724,<0.25,0.1459845741734686,-0.05666911740067136,2.750379362670713,0.74400314114412,0.125,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0013_q75,c10_final_150_0013,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,4.9642,13,11,0,0,1267.5332000000003,2.455143,2.4551426676542514,>=1.2,0.8946773149610598,>=0.75,0.889943711139085,0.004733603821974852,29.584787075460298,1.1471899777967904,0.45454545454545453,1474.8208000000002,1474.8208000000002,1474.8208000000002,1474.8208000000002,edd,0.0,0.0,0.0,0.0
c10_final_150_0014_q75,c10_final_150_0014,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,4,0,0,128.04000000000002,1.231154,1.2311538461538463,>=1.2,0.92970946579194,>=0.75,0.92970946579194,0.0,4.6875,0.37334755263092934,0.75,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0015_q75,c10_final_150_0015,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,6,0,0,142.80999999999992,1.373173,1.373173076923076,>=1.2,0.9194734262306561,>=0.75,0.9194734262306561,0.0,2.6826923076923075,0.30249103659766086,0.6666666666666666,6.0,6.0,6.0,6.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0016_q75,c10_final_150_0016,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,5.4497,13,9,0,0,334.54000000000025,0.590258,0.5902583205003525,0.5-0.8,0.5118969331021702,0.5-0.75,0.5118969331021702,0.0,1.7279238612523014,0.35454685519500106,0.2222222222222222,52.0,52.0,52.0,52.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0017_q75,c10_final_150_0017,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,16.0,13,11,0,0,545.5047999999999,0.327827,0.32782740384615383,<0.5,0.0,<0.25,0.0,0.0,0.7978703125000001,0.46681040762260106,0.0,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0018_q75,c10_final_150_0018,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,2.0367,13,8,0,0,202.29999999999993,0.955071,0.9550706081859414,0.8-1.0,0.5968858131487889,0.5-0.75,0.740484429065744,-0.1435986159169551,9.75843275887465,0.8679516511978971,0.375,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0019_q75,c10_final_150_0019,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,5,0,0,134.66000000000003,1.294808,1.2948076923076925,>=1.2,0.8113025397296896,>=0.75,0.9059854448240012,-0.09468290509431165,4.625,0.3633325612983919,0.4,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0020_q75,c10_final_150_0020,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,8,0,0,268.6148,2.582835,2.5828346153846153,>=1.2,0.9906929923444278,>=0.75,0.9906929923444278,0.0,7.2351846153846155,0.417233613665976,0.75,307.4592,307.4592,307.4592,307.4592,edd,0.0,0.0,0.0,0.0
c10_final_150_0021_q75,c10_final_150_0021,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,6.2275,13,10,0,0,459.5,0.709477,0.7094771948244449,0.5-0.8,0.249727965179543,<0.25,0.7905331882480957,-0.5408052230685527,1.1240465676435167,0.27381759722468096,0.2,151.0,151.0,151.0,151.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0022_q75,c10_final_150_0022,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,6.2939,13,8,0,0,289.2047999999993,0.441827,0.441827068211344,<0.5,0.0,<0.25,0.0,0.0,0.6786332798423871,0.2142746950030423,0.0,8.0,8.0,8.0,8.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0023_q75,c10_final_150_0023,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.3283,13,10,0,0,225.25,1.630554,1.63055438125076,>=1.2,0.8634850166481687,>=0.75,0.876803551609323,-0.013318534961154316,4.075481094979702,0.43749200189685145,0.6,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0024_q75,c10_final_150_0024,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,6,0,0,139.5,1.341346,1.3413461538461537,>=1.2,0.953405017921147,>=0.75,0.953405017921147,0.0,3.355769230769231,0.27276059791335566,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0025_q75,c10_final_150_0025,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,8.0,13,12,0,0,1437.063999999999,1.72724,1.7272403846153834,>=1.2,0.7144491824998748,0.5-0.75,0.7969020168899922,-0.08245283439011741,22.7162,1.2974719478417331,0.25,6.238,6.238,6.238,6.238,edd,0.0,0.0,0.0,0.0
c10_final_150_0026_q75,c10_final_150_0026,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,8.0,13,10,0,0,986.1848,1.185318,1.1853182692307693,1.0-1.2,0.9105137292726475,>=0.75,0.9414409956430073,-0.030927266370359807,8.96875,1.0478570473894453,0.5,104.0,104.0,104.0,104.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0027_q75,c10_final_150_0027,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,6,0,0,159.5,1.533654,1.5336538461538463,>=1.2,0.7382445141065831,0.5-0.75,0.7382445141065831,0.0,4.413461538461538,0.44794668108987346,0.3333333333333333,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0028_q75,c10_final_150_0028,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,1.0,13,9,0,0,376.65,3.621635,3.621634615384615,>=1.2,0.970131421744325,>=0.75,0.970131421744325,0.0,12.537500000000005,0.3494450946408814,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0029_q75,c10_final_150_0029,cap_q75,q75,10,replay,cap-empirical,150,1.0,0.75,104,3.235,13,9,0,0,593.5944,1.76434,1.764339555344192,>=1.2,0.8930245972670902,>=0.75,0.8930245972670902,0.0,3.7094281298299845,0.4146848592252287,0.4444444444444444,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0000_q75,c10_final_400_0000,cap_q75,q75,10,replay,cap-empirical,400,1.0,0.75,104,1.0,13,10,0,0,448.3799999999993,4.311346,4.311346153846147,>=1.2,0.9955394977474463,>=0.75,0.9905214327133235,0.005018065034122832,9.076923076923077,0.427504966836248,0.9,446.0,446.0,446.0,446.0,edd,0.0,0.0,0.0,0.0
c10_final_400_0001_q75,c10_final_400_0001,cap_q75,q75,10,replay,cap-empirical,400,1.0,0.75,104,13.4756,13,10,0,0,965.3648000000001,0.688827,0.688826756964725,0.5-0.8,0.112910684126871,<0.25,0.6502723115655346,-0.5373616274386636,2.207693906022737,0.5176281475114246,0.2,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0002_q75,c10_final_400_0002,cap_q75,q75,10,replay,cap-empirical,400,1.0,0.75,104,1.7894,13,10,0,0,649.4347999999989,3.489754,3.4897537636165046,>=1.2,0.9876815963665637,>=0.75,0.9876815963665637,0.0,22.912708170336423,0.9496700110540651,0.6,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0003_q75,c10_final_400_0003,cap_q75,q75,10,replay,cap-empirical,400,1.0,0.75,104,1.3256,13,8,0,0,671.6148000000002,4.871631,4.871631423796483,>=1.2,0.9977665769128375,>=0.75,0.9977665769128375,0.0,8.156683765841883,0.2950252877477811,0.875,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0004_q75,c10_final_400_0004,cap_q75,q75,10,replay,cap-empirical,400,1.0,0.75,104,12.9522,13,13,0,0,1034.2296000000001,0.767786,0.767785811261051,0.5-0.8,0.39267373511645765,0.25-0.5,0.43618438304221807,-0.043510647925760426,1.9880792452247495,0.4535336664557557,0.23076923076923078,84.51840000000001,84.51840000000001,90.61520000000002,84.51840000000001,edd,0.0,-6.096800000000002,0.0,-0.07213577161896109
